importId;code;parent_code;name;accountType.importId;isRegulatoryAccount;commonPosition;reconcileOk;compatibleAccounts;useForPartnerBalance;isTaxAuthorizedOnMoveLine;isTaxRequiredOnMoveLine;defaultTaxSet;vatSystemSelect;isRetrievedOnPaymentSession;serviceType.code;manageCutOffPeriod;hasAutomaticApplicationAccountingDate;analyticDistributionAuthorized;analyticDistributionRequiredOnInvoiceLines;analyticDistributionRequiredOnMoveLines;analyticDistributionTemplate.importId;statusSelect;isCNCJ
A552;5088;508;intérêts courus sur obligations, bons et valeurs assimilées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A553;5111;511;Coupons échus à l'encaissement;AT001;true;0;;;;;;;;;;;;;;;;1;false
A554;5112;511;Chèques à encaisser;AT001;true;0;;;;;;;;;;;;;;;;1;false
A555;5113;511;Effets à l'encaissement;AT001;true;0;;;;;;;;;;;;;;;;1;false
A556;5114;511;Effets à l'escompte;AT001;true;0;;;;;;;;;;;;;;;;1;false
A557;5121;512;Comptes en euros;AT001;true;0;;;;;;;;;;;;;;;;1;false
A558;5124;512;Comptes en devises;AT001;true;0;;;;;;;;;;;;;;;;1;false
A559;5181;518;Intérêts courus à payer;AT001;true;0;;;;;;;;;;;;;;;;1;false
A560;5188;518;Intérêts courus à recevoir;AT001;true;0;;;;;;;;;;;;;;;;1;false
A561;5191;519;Crédit de mobilisation de créances commerciales;AT001;true;0;;;;;;;;;;;;;;;;1;false
A562;5193;519;Mobilisation de créances nées à l'étranger;AT001;true;0;;;;;;;;;;;;;;;;1;false
A563;5198;519;Intérêts courus sur concours bancaires courants;AT001;true;0;;;;;;;;;;;;;;;;1;false
A564;5903;590;Actions;AT001;true;0;;;;;;;;;;;;;;;;1;false
A565;5904;590;Autres titres conférant un droit de propriété;AT001;true;0;;;;;;;;;;;;;;;;1;false
A566;5906;590;Obligations;AT001;true;0;;;;;;;;;;;;;;;;1;false
A567;5908;590;Autres valeurs mobilières de placement et créances assimilées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A568;6021;602;Matières consommables;AT001;true;0;;;;;;;;;;;;;;;;1;false
A569;6022;602;Fournitures consommables;AT001;true;0;;;;;;;;;;;;;;;;1;false
A570;6026;602;Emballages;AT001;true;0;;;;;;;;;;;;;;;;1;false
A571;6031;603;Variation des stocks de matières premières et fournitures;AT001;true;0;;;;;;;;;;;;;;;;1;false
A572;6032;603;Variation des stocks des autres approvisionnements;AT001;true;0;;;;;;;;;;;;;;;;1;false
A573;6037;603;Variation des stocks de marchandises;AT001;true;0;;;;;;;;;;;;;;;;1;false
A574;6061;606;Fournitures non stockables (eau, énergie, etc.);AT001;true;0;;;;;;;;;;;;;;;;1;false
A575;6063;606;Fournitures d'entretien et de petit équipement;AT001;true;0;;;;;;;;;;;;;;;;1;false
A576;6064;606;Fournitures administratives;AT001;true;0;;;;;;;;;;;;;;;;1;false
A577;6068;606;Autres matières et fournitures;AT001;true;0;;;;;;;;;;;;;;;;1;false
A578;6098;609;Rabais, remises et ristournes non affectés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A579;6122;612;Redevances de crédit-bail mobilier;AT001;true;0;;;;;;;;;;;;;;;;1;false
A580;6125;612;Redevances de crédit-bail immobilier;AT001;true;0;;;;;;;;;;;;;;;;1;false
A581;6132;613;Locations immobilières;AT001;true;0;;;;;;;;;;;;;;;;1;false
A582;6135;613;Locations mobilières;AT001;true;0;;;;;;;;;;;;;;;;1;false
A583;6152;615;Entretien et réparation sur biens immobilliers;AT001;true;0;;;;;;;;;;;;;;;;1;false
A584;6155;615;Entretien et réparation sur biens mobiliers;AT001;true;0;;;;;;;;;;;;;;;;1;false
A585;6156;615;Maintenance;AT001;true;0;;;;;;;;;;;;;;;;1;false
A586;6161;616;Multirisques;AT001;true;0;;;;;;;;;;;;;;;;1;false
A587;6162;616;Assurance obligatoire dommage-construction;AT001;true;0;;;;;;;;;;;;;;;;1;false
A588;6163;616;Assurance-transport;AT001;true;0;;;;;;;;;;;;;;;;1;false
A589;6164;616;Risques d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A590;6165;616;Insolvabilité clients;AT001;true;0;;;;;;;;;;;;;;;;1;false
A591;6181;618;Documentation générale;AT001;true;0;;;;;;;;;;;;;;;;1;false
A592;6183;618;Documentation technique;AT001;true;0;;;;;;;;;;;;;;;;1;false
A593;6185;618;Frais de colloques, séminaires, conférences;AT001;true;0;;;;;;;;;;;;;;;;1;false
A594;6211;621;Personnel intérimaire;AT001;true;0;;;;;;;;;;;;;;;;1;false
A595;6214;621;Personnel détaché ou prêté à l'entité;AT001;true;0;;;;;;;;;;;;;;;;1;false
A596;6221;622;Commissions et courtages sur achats;AT001;true;0;;;;;;;;;;;;;;;;1;false
A597;6222;622;Commissions et courtages sur ventes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A598;6224;622;Rémunérations des transitaires;AT001;true;0;;;;;;;;;;;;;;;;1;false
A599;6225;622;Rémunérations d'affacturage;AT001;true;0;;;;;;;;;;;;;;;;1;false
A600;6226;622;Honoraires;AT001;true;0;;;;;;;;;;;;;;;;1;false
A601;6227;622;Frais d'actes et de contentieux;AT001;true;0;;;;;;;;;;;;;;;;1;false
A602;6228;622;Divers;AT001;true;0;;;;;;;;;;;;;;;;1;false
A603;6231;623;Annonces et insertions;AT001;true;0;;;;;;;;;;;;;;;;1;false
A604;6231;623;Echantillons;AT001;true;0;;;;;;;;;;;;;;;;1;false
A605;6233;623;Foires et expositions;AT001;true;0;;;;;;;;;;;;;;;;1;false
A606;6234;623;Cadeaux à la clientèle;AT001;true;0;;;;;;;;;;;;;;;;1;false
A607;6235;623;Primes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A608;6236;623;Catalogues et imprimés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A609;6237;623;Publications;AT001;true;0;;;;;;;;;;;;;;;;1;false
A610;6238;623;Divers (pourboires, dons courants);AT001;true;0;;;;;;;;;;;;;;;;1;false
A611;6241;624;Transports sur achats;AT001;true;0;;;;;;;;;;;;;;;;1;false
A612;6241;624;Transports sur ventes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A613;6243;624;Transports entre établissements ou chantiers;AT001;true;0;;;;;;;;;;;;;;;;1;false
A614;6244;624;Transports administratifs;AT001;true;0;;;;;;;;;;;;;;;;1;false
A615;6247;624;Transports collectifs du personnel;AT001;true;0;;;;;;;;;;;;;;;;1;false
A616;6248;624;Divers;AT001;true;0;;;;;;;;;;;;;;;;1;false
A617;6251;625;Voyages et déplacements;AT001;true;0;;;;;;;;;;;;;;;;1;false
A618;6255;625;Frais de déménagement;AT001;true;0;;;;;;;;;;;;;;;;1;false
A619;6256;625;Missions;AT001;true;0;;;;;;;;;;;;;;;;1;false
A620;6257;625;Réceptions;AT001;true;0;;;;;;;;;;;;;;;;1;false
A621;6271;627;Frais sur titres (achat, vente, garde);AT001;true;0;;;;;;;;;;;;;;;;1;false
A622;6272;627;Commissions et frais sur émission d'emprunts;AT001;true;0;;;;;;;;;;;;;;;;1;false
A623;6275;627;Frais sur effets;AT001;true;0;;;;;;;;;;;;;;;;1;false
A624;6276;627;Location de coffres;AT001;true;0;;;;;;;;;;;;;;;;1;false
A625;6278;627;Autres frais et commissions sur prestations de services;AT001;true;0;;;;;;;;;;;;;;;;1;false
A626;6281;628;Concours divers (cotisations);AT001;true;0;;;;;;;;;;;;;;;;1;false
A627;6284;628;Frais de recrutement de personnel;AT001;true;0;;;;;;;;;;;;;;;;1;false
A628;6311;631;Taxe sur les salaires;AT001;true;0;;;;;;;;;;;;;;;;1;false
A629;6314;631;Cotisation pour défaut d'investissement obligatoire pour la construction;AT001;true;0;;;;;;;;;;;;;;;;1;false
A630;6318;631;Autres;AT001;true;0;;;;;;;;;;;;;;;;1;false
A631;6331;633;Versement de transport;AT001;true;0;;;;;;;;;;;;;;;;1;false
A632;6332;633;Allocations logement;AT001;true;0;;;;;;;;;;;;;;;;1;false
A633;6333;633;Contribution unique des employeurs à la formation professionnelle;AT001;true;0;;;;;;;;;;;;;;;;1;false
A634;6334;633;Participation des employeurs à l'effort de construction;AT001;true;0;;;;;;;;;;;;;;;;1;false
A635;6335;633;Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage;AT001;true;0;;;;;;;;;;;;;;;;1;false
A636;6338;633;Autres;AT001;true;0;;;;;;;;;;;;;;;;1;false
A637;6351;635;Impôts directs (sauf impôts sur les bénéfices);AT001;true;0;;;;;;;;;;;;;;;;1;false
A638;6352;635;Taxes sur le chiffre d'affaires non récupérables;AT001;true;0;;;;;;;;;;;;;;;;1;false
A639;6353;635;Impôts indirects;AT001;true;0;;;;;;;;;;;;;;;;1;false
A640;6354;635;Droits d'enregistrement et de timbre;AT001;true;0;;;;;;;;;;;;;;;;1;false
A641;6358;635;Autres droits;AT001;true;0;;;;;;;;;;;;;;;;1;false
A642;6371;637;Contribution sociale de solidarité à la charge des sociétés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A643;6371;637;Taxes perçues par les organismes publics internationaux;AT001;true;0;;;;;;;;;;;;;;;;1;false
A644;6374;637;Impôts et taxes exigibles à l'étranger;AT001;true;0;;;;;;;;;;;;;;;;1;false
A645;6378;637;Taxes diverses;AT001;true;0;;;;;;;;;;;;;;;;1;false
A646;6411;641;Salaires, appointements;AT001;true;0;;;;;;;;;;;;;;;;1;false
A647;6412;641;Congés payés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A648;6413;641;Primes et gratifications;AT001;true;0;;;;;;;;;;;;;;;;1;false
A649;6414;641;Indemnités et avantages divers;AT001;true;0;;;;;;;;;;;;;;;;1;false
A650;6415;641;Supplément familial;AT001;true;0;;;;;;;;;;;;;;;;1;false
A651;6451;645;Cotisations à l'Urssaf;AT001;true;0;;;;;;;;;;;;;;;;1;false
A652;6452;645;Cotisations aux mutuelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A653;6453;645;Cotisations aux caisses de retraite;AT001;true;0;;;;;;;;;;;;;;;;1;false
A654;6454;645;Cotisations à France Travail;AT001;true;0;;;;;;;;;;;;;;;;1;false
A655;6458;645;Cotisations aux autres organismes sociaux;AT001;true;0;;;;;;;;;;;;;;;;1;false
A656;6471;647;Prestations directes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A657;6472;647;Versements au comité social et économique;AT001;true;0;;;;;;;;;;;;;;;;1;false
A658;6474;647;Versements aux autres œuvres sociales;AT001;true;0;;;;;;;;;;;;;;;;1;false
A659;6475;647;Médecine du travail, pharmacie;AT001;true;0;;;;;;;;;;;;;;;;1;false
A660;6511;651;Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques;AT001;true;0;;;;;;;;;;;;;;;;1;false
A661;6516;651;Droits d'auteur et de reproduction;AT001;true;0;;;;;;;;;;;;;;;;1;false
A662;6518;651;Autres droits et valeurs similaires;AT001;true;0;;;;;;;;;;;;;;;;1;false
A663;6541;654;Créances de l'exercice;AT001;true;0;;;;;;;;;;;;;;;;1;false
A664;6544;654;Créances des exercices antérieurs;AT001;true;0;;;;;;;;;;;;;;;;1;false
A665;6551;655;Quote-part de bénéfice transférée - comptabilité du gérant;AT001;true;0;;;;;;;;;;;;;;;;1;false
A666;6555;655;Quote-part de perte supportée - comptabilité des associés non gérants;AT001;true;0;;;;;;;;;;;;;;;;1;false
A667;6581;658;Pénalités sur marchés (et dédits payés sur achats et ventes);AT001;true;0;;;;;;;;;;;;;;;;1;false
A668;6582;658;Pénalités, amendes fiscales et pénales;AT001;true;0;;;;;;;;;;;;;;;;1;false
A669;6583;658;Malis provenant de clauses d'indexation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A670;6584;658;Lots;AT001;true;0;;;;;;;;;;;;;;;;1;false
A671;6588;658;Opération de constitution ou liquidation des fiducies;AT001;true;0;;;;;;;;;;;;;;;;1;false
A672;6611;661;Intérêts des emprunts et dettes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A673;6612;661;Charges de la fiducie, résultat de la période;AT001;true;0;;;;;;;;;;;;;;;;1;false
A674;6615;661;intérêts des comptes courants et des dépôts créditeurs;AT001;true;0;;;;;;;;;;;;;;;;1;false
A675;6616;661;Intérêts bancaires et sur opérations de financement (escompte…);AT001;true;0;;;;;;;;;;;;;;;;1;false
A676;6617;661;Intérêts des obligations cautionnées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A677;6618;661;Intérêts des autres dettes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A678;6671;667;Valeurs comptables des immobilisations financières cédées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A679;6672;667;Charges nettes sur cessions de titres immobilisés de l'activité de portefeuille;AT001;true;0;;;;;;;;;;;;;;;;1;false
A680;6673;667;Charges nettes sur cessions de valeurs mobilières de placement;AT001;true;0;;;;;;;;;;;;;;;;1;false
A681;6674;667;Charges nettes sur cessions de jetons;AT001;true;0;;;;;;;;;;;;;;;;1;false
A682;6683;668;Mali provenant du rachat par l'entité d'actions et obligations émises par elle-même;AT001;true;0;;;;;;;;;;;;;;;;1;false
A683;6811;681;Dotations aux amortissements sur immobilisations incorporelles et coporelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A684;6815;681;Dotations aux provisions d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A685;6816;681;Dotations aux dépréciations des immobilisations incorporelles et corporelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A686;6817;681;Dotations aux dépréciations des actifs circulants;AT001;true;0;;;;;;;;;;;;;;;;1;false
A687;6861;686;Dotations aux amortissements des primes de remboursement par emprunts;AT001;true;0;;;;;;;;;;;;;;;;1;false
A688;6862;686;Dotations aux amortissements de frais d'émission des emprunts;AT001;true;0;;;;;;;;;;;;;;;;1;false
A689;6865;686;Dotations aux provisions financières;AT001;true;0;;;;;;;;;;;;;;;;1;false
A690;6866;686;Dotations pour dépréciations des éléments financiers;AT001;true;0;;;;;;;;;;;;;;;;1;false
A691;6871;687;Dotations aux amortissements exceptionnels des immobilisations;AT001;true;0;;;;;;;;;;;;;;;;1;false
A692;6872;687;Dotations aux provisions réglementées (immobilisations);AT001;true;0;;;;;;;;;;;;;;;;1;false
A693;6873;687;Dotations aux provisions réglementées (stocks);AT001;true;0;;;;;;;;;;;;;;;;1;false
A694;6874;687;Dotations aux autres provisions réglementées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A695;6875;687;Dotations aux provisions exceptionnelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A696;6876;687;Dotations pour dépréciations exceptionnelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A697;6951;695;Impôts dus en France;AT001;true;0;;;;;;;;;;;;;;;;1;false
A698;6952;695;Contribution additionnelle à l'impôt sur les bénéfices;AT001;true;0;;;;;;;;;;;;;;;;1;false
A699;6954;695;Impôts dus à l'étranger;AT001;true;0;;;;;;;;;;;;;;;;1;false
A700;6981;698;Intégration fiscale - Charges;AT001;true;0;;;;;;;;;;;;;;;;1;false
A701;6989;698;Intégration fiscale - Produits;AT001;true;0;;;;;;;;;;;;;;;;1;false
A702;7081;708;Produits des services exploités dans l'intérêt du personnel;AT001;true;0;;;;;;;;;;;;;;;;1;false
A703;7082;708;Commissions et courtages;AT001;true;0;;;;;;;;;;;;;;;;1;false
A704;7082;708;Locations diverses;AT001;true;0;;;;;;;;;;;;;;;;1;false
A705;7084;708;Mise à disposition du personnel facturée;AT001;true;0;;;;;;;;;;;;;;;;1;false
A706;7085;708;Ports et frais accessoires facturés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A707;7086;708;Bonis sur reprises d'emballages consignés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A708;7088;708;Autres produits d'activités annexes (cessions d'approvisionnements);AT001;true;0;;;;;;;;;;;;;;;;1;false
A709;7091;709;Rabais, remises et ristournes accordés sur ventes de produits finis;AT001;true;0;;;;;;;;;;;;;;;;1;false
A710;7092;709;Rabais, remises et ristournes accordés sur ventes de produits intermédiaires;AT001;true;0;;;;;;;;;;;;;;;;1;false
A711;7094;709;Rabais, remises et ristournes accordés sur travaux;AT001;true;0;;;;;;;;;;;;;;;;1;false
A712;7095;709;Rabais, remises et ristournes accordés sur études;AT001;true;0;;;;;;;;;;;;;;;;1;false
A713;7096;709;Rabais, remises et ristournes accordés sur prestations de services;AT001;true;0;;;;;;;;;;;;;;;;1;false
A714;7097;709;Rabais, remises et ristournes accordés sur ventes de marchandises;AT001;true;0;;;;;;;;;;;;;;;;1;false
A715;7098;709;Rabais, remises et ristournes accordés sur produits des activités annexes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A716;7133;713;Variation des en-cours de production et de biens;AT001;true;0;;;;;;;;;;;;;;;;1;false
A717;7134;713;Variation des en-cours de production de services;AT001;true;0;;;;;;;;;;;;;;;;1;false
A718;7135;713;Variation des stocks de produits;AT001;true;0;;;;;;;;;;;;;;;;1;false
A719;7511;751;Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques;AT001;true;0;;;;;;;;;;;;;;;;1;false
A720;7516;751;Droits d'auteur et de reproduction;AT001;true;0;;;;;;;;;;;;;;;;1;false
A721;7518;751;Autres droits et valeurs similaires;AT001;true;0;;;;;;;;;;;;;;;;1;false
A722;7551;755;Quote-part de perte transférée - comptabilité du gérant;AT001;true;0;;;;;;;;;;;;;;;;1;false
A723;7555;755;Quote-part de bénéfice attribuée - comptabilité des associés non gérants;AT001;true;0;;;;;;;;;;;;;;;;1;false
A724;7581;758;Dédits et pénalités perçus sur achats et ventes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A725;7582;758;Libéralités reçues;AT001;true;0;;;;;;;;;;;;;;;;1;false
A726;7583;758;Rentrées sur créances amorties;AT001;true;0;;;;;;;;;;;;;;;;1;false
A727;7584;758;Dégrèvement d'impôts autres qu'impôts sur les bénéfices;AT001;true;0;;;;;;;;;;;;;;;;1;false
A728;7585;758;Bonis provenant de clauses d'indexation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A729;7586;758;Lots;AT001;true;0;;;;;;;;;;;;;;;;1;false
A730;7587;758;Indemnités d'assurance;AT001;true;0;;;;;;;;;;;;;;;;1;false
A731;7588;758;Opérations de constitution ou liquidation des fiducies;AT001;true;0;;;;;;;;;;;;;;;;1;false
A732;7611;761;Revenus des titres de participation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A733;7612;761;Produits de la fiducie, résultat de la période;AT001;true;0;;;;;;;;;;;;;;;;1;false
A734;7616;761;Revenus sur autres formes de participation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A735;7617;761;Revenus des créances rattachées à des participations;AT001;true;0;;;;;;;;;;;;;;;;1;false
A736;7621;762;Revenus des titres immobilisés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A737;7626;762;Revenus des prêts;AT001;true;0;;;;;;;;;;;;;;;;1;false
A738;7627;762;Revenus des créances immobilisées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A739;7631;763;Revenus des créances commerciales;AT001;true;0;;;;;;;;;;;;;;;;1;false
A740;7638;763;Revenus des créances diverses;AT001;true;0;;;;;;;;;;;;;;;;1;false
A741;7671;767;Produits des cessions d'immobilisations financières;AT001;true;0;;;;;;;;;;;;;;;;1;false
A742;7672;767;Produits nets sur cessions de titres immobilisés de l'activité de portefeuille;AT001;true;0;;;;;;;;;;;;;;;;1;false
A743;7673;767;Produits nets sur cessions de valeurs mobilières de placement;AT001;true;0;;;;;;;;;;;;;;;;1;false
A744;7674;767;Produits nets sur cessions de jetons;AT001;true;0;;;;;;;;;;;;;;;;1;false
A745;7683;768;Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même;AT001;true;0;;;;;;;;;;;;;;;;1;false
A746;7811;781;Reprises sur amortissements des immobilisations incorporelles et coporelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A747;7815;781;Reprises sur provisions d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A748;7816;781;Reprises sur dépréciations des immobilisations incoporelles et coporelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A749;7817;781;Reprises sur dépréciations des actifs circulants;AT001;true;0;;;;;;;;;;;;;;;;1;false
A750;7865;786;Reprises sur provisions financières;AT001;true;0;;;;;;;;;;;;;;;;1;false
A751;7866;786;Reprises sur dépréciations des éléments financiers;AT001;true;0;;;;;;;;;;;;;;;;1;false
A752;7872;787;Reprises sur provisions réglementées (immobilisations);AT001;true;0;;;;;;;;;;;;;;;;1;false
A753;7873;787;Reprises sur provisions réglementées (stocks);AT001;true;0;;;;;;;;;;;;;;;;1;false
A754;7874;787;Reprises sur autres provisions réglementées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A755;7875;787;Reprises sur provisions excepteionnelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A756;7876;787;Reprises sur dépréciations excepteionnelles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A757;8011;801;Avals, cautions, garanties;AT001;true;0;;;;;;;;;;;;;;;;1;false
A758;8014;801;Effets circulants sous l'endos de l'entité;AT001;true;0;;;;;;;;;;;;;;;;1;false
A759;8016;801;Redevances crédit-bail restant à courir;AT001;true;0;;;;;;;;;;;;;;;;1;false
A760;8018;801;Autres engagements donnés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A761;8021;802;Avals, cautions, garanties;AT001;true;0;;;;;;;;;;;;;;;;1;false
A762;8024;802;Créances escomptées non échues;AT001;true;0;;;;;;;;;;;;;;;;1;false
A763;8026;802;Engagements reçus pour utilisation en crédit-bail;AT001;true;0;;;;;;;;;;;;;;;;1;false
A764;8028;802;Autres engagements reçus;AT001;true;0;;;;;;;;;;;;;;;;1;false
A765;8091;809;Contrepartie 801;AT001;true;0;;;;;;;;;;;;;;;;1;false
A766;8092;809;Contrepartie 802;AT001;true;0;;;;;;;;;;;;;;;;1;false
A767;10131;1013;Capital non amorti;AT001;true;0;;;;;;;;;;;;;;;;1;false
A768;10132;1013;Capital amorti;AT001;true;0;;;;;;;;;;;;;;;;1;false
A769;16718;1671;Intérêts courus sur titres participatifs;AT001;true;0;;;;;;;;;;;;;;;;1;false
A770;16748;1674;Intérêts courus sur avances conditionnées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A771;16758;1675;Intérêts courus sur emprunts participatifs;AT001;true;0;;;;;;;;;;;;;;;;1;false
A772;20121;2012;Frais de prospection;AT001;true;0;;;;;;;;;;;;;;;;1;false
A773;20122;2012;Frais de publicité;AT001;true;0;;;;;;;;;;;;;;;;1;false
A774;21511;2151;Installations complexes spécialisées sur sol propre;AT001;true;0;;;;;;;;;;;;;;;;1;false
A775;21514;2151;Installations complexes spécialisées sur sol d'autrui;AT001;true;0;;;;;;;;;;;;;;;;1;false
A776;21531;2153;Installations à caractère spécifique sur sol propre;AT001;true;0;;;;;;;;;;;;;;;;1;false
A777;21534;2153;Installations à caractère spécifique sur sol d'autrui;AT001;true;0;;;;;;;;;;;;;;;;1;false
A778;27682;2768;Intérêts courus sur titres immobilisés (droit de créance);AT001;true;0;;;;;;;;;;;;;;;;1;false
A779;27684;2768;Intérêts courus sur prêts;AT001;true;0;;;;;;;;;;;;;;;;1;false
A780;27685;2768;Intérêts courus sur dépôts et cautionnements;AT001;true;0;;;;;;;;;;;;;;;;1;false
A781;27688;2768;Intérêts courus sur créances diverses;AT001;true;0;;;;;;;;;;;;;;;;1;false
A782;28187;2818;Amortissements du mali de fusion sur actifs coporels;AT001;true;0;;;;;;;;;;;;;;;;1;false
A783;29081;2908;Dépréciations sur mali de fusion sur actifs incoporels;AT001;true;0;;;;;;;;;;;;;;;;1;false
A784;29187;2918;Dépréciations sur mali de fusion sur actifs coporels;AT001;true;0;;;;;;;;;;;;;;;;1;false
A785;40971;4097;Fournisseurs d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A786;40974;4097;Fournisseurs d'immobilisations;AT001;true;0;;;;;;;;;;;;;;;;1;false
A787;44551;4455;TVA à décaisser;AT001;true;0;;;;;;;;;;;;;;;;1;false
A788;44558;4455;Taxes assimilées à la TVA;AT001;true;0;;;;;;;;;;;;;;;;1;false
A789;44562;4456;TVA sur immobilisations;AT001;true;0;;;;;;;;;;;;;;;;1;false
A790;44563;4456;TVA transférée par d'autres entités;AT001;true;0;;;;;;;;;;;;;;;;1;false
A791;44566;4456;TVA sur autres biens et services;AT001;true;0;;;;;;;;;;;;;;;;1;false
A792;44567;4456;Crédit de TVA à reporter;AT001;true;0;;;;;;;;;;;;;;;;1;false
A793;44568;4456;Taxes assimilées à la TVA;AT001;true;0;;;;;;;;;;;;;;;;1;false
A794;44571;4457;TVA collectée;AT001;true;0;;;;;;;;;;;;;;;;1;false
A795;44578;4457;Taxes assimilées à la TVA;AT001;true;0;;;;;;;;;;;;;;;;1;false
A796;44581;4458;Acomptes - Régime simplifié d'imposition;AT001;true;0;;;;;;;;;;;;;;;;1;false
A797;44583;4458;Remboursement de taxes sur le chiffre d'affaires demandé;AT001;true;0;;;;;;;;;;;;;;;;1;false
A798;44584;4458;TVA récupérée d'avance;AT001;true;0;;;;;;;;;;;;;;;;1;false
A799;44586;4458;Taxes sur le chiffre d'affaires sur factures non parvenues;AT001;true;0;;;;;;;;;;;;;;;;1;false
A800;44587;4458;Taxes sur le chiffre d'affaires sur factures à établir;AT001;true;0;;;;;;;;;;;;;;;;1;false
A801;44811;4481;Charges fiscales sur congés à payer;AT001;true;0;;;;;;;;;;;;;;;;1;false
A802;44812;4481;Charges à payer;AT001;true;0;;;;;;;;;;;;;;;;1;false
A803;45611;4561;Apports en nature;AT001;true;0;;;;;;;;;;;;;;;;1;false
A804;45615;4561;Apports en numéraire;AT001;true;0;;;;;;;;;;;;;;;;1;false
A805;45621;4562;Actionnaires - Capital souscrit et appelé, non versé;AT001;true;0;;;;;;;;;;;;;;;;1;false
A806;45625;4562;Associés - Capital appelé, non versé;AT001;true;0;;;;;;;;;;;;;;;;1;false
A807;60221;6022;Combustibles;AT001;true;0;;;;;;;;;;;;;;;;1;false
A808;60222;6022;Produits d'entretien;AT001;true;0;;;;;;;;;;;;;;;;1;false
A809;60223;6022;Fournitures d'atelier et d'usine;AT001;true;0;;;;;;;;;;;;;;;;1;false
A810;60224;6022;Fournitures de magasin;AT001;true;0;;;;;;;;;;;;;;;;1;false
A811;60225;6022;Fournitures de bureau;AT001;true;0;;;;;;;;;;;;;;;;1;false
A812;60261;6026;Emballages perdus;AT001;true;0;;;;;;;;;;;;;;;;1;false
A813;60262;6026;Malis sur emballages;AT001;true;0;;;;;;;;;;;;;;;;1;false
A814;60265;6026;Emballages récupérables non identifiables;AT001;true;0;;;;;;;;;;;;;;;;1;false
A815;60267;6026;Emballages à usage mixte;AT001;true;0;;;;;;;;;;;;;;;;1;false
A816;61636;6163;Assurance-transport sur achats;AT001;true;0;;;;;;;;;;;;;;;;1;false
A817;61637;6163;Assurance-transport sur ventes;AT001;true;0;;;;;;;;;;;;;;;;1;false
A818;61638;6163;Assurance-transport sur autres biens;AT001;true;0;;;;;;;;;;;;;;;;1;false
A819;63511;6351;Contribution économique territoriale;AT001;true;0;;;;;;;;;;;;;;;;1;false
A820;63512;6351;Taxes foncières;AT001;true;0;;;;;;;;;;;;;;;;1;false
A821;63513;6351;Autres impôts locaux;AT001;true;0;;;;;;;;;;;;;;;;1;false
A822;63514;6351;Taxe sur les véhicules des sociétés;AT001;true;0;;;;;;;;;;;;;;;;1;false
A823;63541;6354;Droits de mutation;AT001;true;0;;;;;;;;;;;;;;;;1;false
A824;66116;6611;Intérêts des emprunts et dettes assimilées;AT001;true;0;;;;;;;;;;;;;;;;1;false
A825;66117;6611;Intérêts des dettes rattachées à des participations;AT001;true;0;;;;;;;;;;;;;;;;1;false
